order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,region,payment_method
362,7218,Books,Novel,2,30.13,2024-01-31,Oceania,Google Pay
363,8891,Clothing,T-Shirt,4,195.62,2024-09-16,Oceania,Credit Card
364,9337,Home & Garden,Toaster,5,95.76,2024-04-19,Europe,Debit Card
365,8059,Home & Garden,Air Purifier,1,381.72,2024-09-26,South America,PayPal
366,7485,Beauty,Moisturizer,4,81.83,2024-07-19,Europe,Debit Card
367,1756,Books,Science Fiction,2,22.64,2024-02-11,Asia,PayPal
368,6802,Sports,Swimming Goggles,3,435.0,2024-03-17,South America,Apple Pay
369,5317,Home & Garden,Rug,4,310.61,2024-01-10,Oceania,Debit Card
370,3493,Electronics,Smartphone,5,1904.31,2023-05-09,Europe,PayPal
371,7581,Sports,Tennis Racket,3,373.3,2024-01-08,North America,Debit Card
372,6852,Clothing,Shorts,5,109.61,2023-02-11,South America,Debit Card
373,4840,Food,Dark Chocolate,2,21.49,2023-03-01,Asia,Debit Card
374,3262,Books,Novel,1,12.58,2023-08-11,Oceania,Google Pay
375,9490,Home & Garden,Air Purifier,1,196.72,2023-04-26,South America,Google Pay
376,7967,Electronics,Monitor,5,1746.36,2023-03-01,North America,Google Pay
377,4220,Toys,Action Figure,2,106.84,2024-03-17,Oceania,Debit Card
378,6473,Electronics,Headphones,1,1001.51,2024-03-28,Asia,Debit Card
379,7942,Clothing,Sneakers,1,138.92,2024-09-21,Africa,Google Pay
380,3522,Beauty,Perfume,5,27.6,2023-12-08,Africa,PayPal
381,8981,Beauty,Eye Cream,4,67.04,2023-04-12,South America,Apple Pay
382,6989,Clothing,Dress,5,260.47,2024-05-15,Oceania,Google Pay
383,7829,Books,History,2,15.81,2024-09-08,South America,PayPal
384,6185,Books,Mystery,3,15.06,2023-10-08,Asia,Debit Card
385,6634,Books,Biography,4,25.54,2023-04-03,Africa,Credit Card
386,5671,Food,Green Tea,1,32.08,2024-09-07,South America,PayPal
387,4885,Food,Olive Oil,2,27.41,2024-08-17,South America,Debit Card
388,7969,Books,History,2,45.06,2023-09-04,Oceania,Apple Pay
389,1510,Food,Spice Set,3,12.13,2023-02-07,South America,PayPal
390,6498,Clothing,Shorts,1,163.64,2023-01-28,Europe,PayPal
391,9848,Toys,Doll,2,109.77,2024-07-24,Oceania,Debit Card
392,4302,Electronics,Laptop,4,230.19,2023-06-04,Africa,Credit Card
393,3041,Home & Garden,Blender,2,49.54,2024-03-29,Africa,Credit Card
394,3039,Toys,Puzzle,1,125.52,2024-09-24,Europe,Credit Card
395,7238,Food,Granola,4,14.26,2024-02-03,Europe,PayPal
396,4979,Beauty,Face Mask,1,39.87,2024-03-04,South America,Debit Card
397,5615,Home & Garden,Lamp,3,93.99,2023-02-15,South America,PayPal
398,7285,Books,History,3,41.45,2023-12-11,Asia,PayPal
399,7865,Toys,Action Figure,1,70.39,2023-07-16,North America,Debit Card
400,9184,Clothing,Sweater,2,265.01,2023-06-25,Asia,Credit Card
401,1012,Books,Biography,5,43.95,2024-06-05,South America,Debit Card
402,2916,Clothing,Dress,2,22.95,2023-03-13,Africa,Google Pay
403,3600,Home & Garden,Air Purifier,1,356.88,2024-07-02,Africa,PayPal
404,5681,Sports,Yoga Mat,3,404.04,2023-08-16,Oceania,Apple Pay
405,6222,Beauty,Nail Polish,2,35.47,2023-12-13,Europe,PayPal
406,2483,Sports,Basketball,5,372.18,2023-11-13,Asia,PayPal
407,2177,Beauty,Moisturizer,1,175.13,2023-08-24,Europe,Google Pay
408,8610,Books,History,5,18.04,2024-06-01,Europe,PayPal
409,7526,Toys,Doll,2,39.02,2023-01-03,Europe,Apple Pay
410,1616,Electronics,Tablet,5,1215.58,2023-01-20,South America,Credit Card
411,3637,Books,History,5,10.54,2024-08-23,South America,Credit Card
412,6108,Food,Pasta,4,52.35,2023-02-05,Europe,Google Pay
413,9652,Toys,Doll,1,95.56,2023-04-28,Oceania,Google Pay
414,2784,Electronics,Smart Watch,4,308.06,2024-09-20,Asia,Debit Card
415,3135,Books,Mystery,2,35.67,2023-08-27,North America,Debit Card
416,2646,Books,Poetry,5,25.31,2024-09-24,Oceania,Debit Card
417,3384,Sports,Bicycle,4,43.17,2023-02-21,Asia,Debit Card
418,9350,Books,History,4,30.05,2024-09-10,Europe,PayPal
419,6195,Sports,Tennis Racket,4,440.9,2023-08-10,North America,Google Pay
420,9941,Clothing,Shorts,5,241.59,2023-12-01,Africa,Credit Card
421,6303,Home & Garden,Blender,1,186.29,2023-02-26,Asia,PayPal
422,5638,Sports,Running Shoes,4,43.29,2024-01-08,Europe,Debit Card
423,5959,Sports,Bicycle,1,331.88,2023-10-30,Europe,Google Pay
424,8125,Clothing,Shorts,3,271.79,2023-04-26,Africa,Credit Card
425,7981,Home & Garden,Lamp,4,204.49,2024-09-16,Oceania,Debit Card
426,8067,Books,Cookbook,5,19.12,2024-02-20,Oceania,Google Pay
427,9195,Beauty,Shampoo,2,18.66,2024-05-04,Oceania,Apple Pay
428,6445,Clothing,Shorts,3,238.15,2024-05-24,Africa,Google Pay
429,3267,Food,Green Tea,3,67.21,2024-01-15,Africa,PayPal
430,9034,Food,Organic Honey,2,73.55,2024-01-05,South America,Apple Pay
431,9972,Home & Garden,Rug,3,302.7,2023-07-24,North America,Apple Pay
432,9835,Clothing,Jacket,2,177.43,2024-09-27,North America,PayPal
433,9485,Books,Biography,4,15.35,2024-06-20,South America,Apple Pay
434,8485,Electronics,Camera,1,1234.2,2023-12-31,Europe,PayPal
435,7254,Beauty,Body Lotion,1,195.49,2023-08-13,Europe,Credit Card
436,3684,Toys,Doll,3,58.55,2023-01-08,Oceania,Credit Card
437,4122,Beauty,Nail Polish,3,171.04,2023-04-21,South America,Google Pay
438,1676,Beauty,Shampoo,1,81.74,2023-06-08,Europe,PayPal
439,9886,Home & Garden,Coffee Maker,3,130.66,2024-09-11,Asia,Google Pay
440,9319,Toys,Doll,3,40.58,2024-09-13,South America,PayPal
441,1870,Electronics,Smartphone,5,1107.29,2023-02-16,Africa,Apple Pay
442,2902,Toys,Plush Toy,2,116.49,2023-07-02,Europe,PayPal
443,7669,Beauty,Body Lotion,4,88.13,2023-05-10,Asia,Google Pay
444,7585,Clothing,Sneakers,2,268.74,2023-09-15,North America,Credit Card
445,8752,Beauty,Shampoo,4,59.54,2023-12-27,Africa,Google Pay
446,6065,Sports,Bicycle,4,301.76,2023-01-21,Africa,Apple Pay
447,6321,Clothing,Sweater,3,29.84,2024-07-14,Asia,Credit Card
448,3754,Electronics,Camera,3,663.65,2023-10-07,Asia,Credit Card
449,2162,Electronics,Smartphone,2,448.06,2023-04-24,Oceania,Debit Card
450,2269,Food,Pasta,1,76.34,2024-08-06,Oceania,Google Pay
451,7773,Home & Garden,Vacuum Cleaner,2,34.21,2024-08-14,South America,PayPal
452,4181,Electronics,Wireless Mouse,4,1426.88,2023-09-09,Europe,Debit Card
453,2727,Clothing,Jeans,3,64.34,2024-03-13,Asia,Debit Card
454,6749,Books,Science Fiction,1,22.57,2024-09-20,North America,Apple Pay
455,5696,Electronics,Smart Watch,5,741.56,2023-12-19,South America,PayPal
456,7600,Electronics,Camera,3,112.55,2023-12-29,Europe,Debit Card
457,2588,Clothing,Sweater,2,124.39,2023-01-15,Asia,Google Pay
458,6828,Toys,Board Game,1,147.27,2024-03-16,South America,Google Pay
459,7741,Clothing,Jacket,5,36.11,2023-06-03,Asia,Apple Pay
460,6659,Home & Garden,Lamp,5,247.46,2023-08-13,Asia,PayPal
461,4890,Home & Garden,Coffee Maker,1,43.91,2024-04-15,Asia,PayPal
462,4109,Electronics,Tablet,4,1843.57,2024-05-12,Europe,Google Pay
463,6102,Electronics,Tablet,4,490.38,2024-02-07,North America,Credit Card
464,3311,Beauty,Face Mask,2,134.95,2024-02-07,Africa,Credit Card
465,1822,Home & Garden,Blender,5,143.72,2024-01-03,Oceania,Apple Pay
466,9144,Sports,Bicycle,2,133.92,2023-10-15,South America,Credit Card
467,4681,Sports,Tennis Racket,5,483.9,2024-06-22,Oceania,PayPal
468,5248,Electronics,Laptop,3,968.02,2023-08-06,Oceania,PayPal
469,4113,Electronics,Headphones,3,1982.24,2023-06-05,Europe,Credit Card
470,8467,Sports,Gym Bag,3,176.97,2023-01-20,Europe,Google Pay
471,6658,Clothing,Sweater,3,129.36,2024-06-19,Asia,PayPal
472,2991,Beauty,Shampoo,2,175.02,2023-11-11,Europe,Debit Card
473,9460,Food,Organic Honey,1,79.27,2024-09-10,North America,PayPal
474,8392,Home & Garden,Blender,2,161.98,2024-07-13,Oceania,Google Pay
475,5808,Beauty,Shampoo,4,16.0,2023-05-27,South America,Apple Pay
476,5312,Food,Pasta,2,12.86,2024-08-28,Africa,Apple Pay
477,5372,Food,Olive Oil,4,34.88,2024-06-08,South America,Debit Card
478,2653,Beauty,Face Mask,5,148.15,2024-04-21,Africa,PayPal
479,5053,Clothing,Sneakers,1,139.1,2023-04-25,Europe,PayPal
480,5695,Toys,Doll,1,83.63,2023-06-13,Asia,Credit Card
481,1034,Sports,Tennis Racket,2,142.27,2024-01-25,Asia,Google Pay
482,8420,Clothing,Shorts,2,86.05,2023-07-15,North America,Apple Pay
483,7770,Sports,Running Shoes,4,237.96,2023-10-06,Africa,Debit Card
484,1932,Toys,RC Car,2,141.75,2024-04-02,South America,Apple Pay
485,5873,Beauty,Eye Cream,4,88.79,2024-09-15,North America,Debit Card
486,4659,Books,Cookbook,4,45.92,2024-08-12,Europe,Credit Card
487,8807,Home & Garden,Air Purifier,2,262.97,2023-10-08,Europe,PayPal
488,9654,Sports,Dumbbell Set,3,248.09,2023-04-14,Europe,Apple Pay
489,1247,Food,Organic Honey,1,40.3,2023-12-09,North America,Debit Card
490,1680,Home & Garden,Lamp,5,177.99,2024-01-21,Africa,Debit Card
491,1619,Food,Granola,4,73.53,2023-01-19,South America,Google Pay
492,6101,Toys,Puzzle,2,37.52,2024-02-28,South America,Apple Pay
493,7320,Clothing,Dress,1,115.52,2024-03-02,Africa,Google Pay
494,2984,Sports,Gym Bag,5,59.46,2023-12-16,Asia,Google Pay
495,2537,Beauty,Face Mask,2,182.7,2023-01-27,Africa,Google Pay
496,6136,Electronics,Laptop,1,1645.92,2023-10-23,Europe,Google Pay
497,4526,Toys,Puzzle,2,127.42,2024-04-03,Oceania,Credit Card
498,8688,Books,Biography,2,41.14,2024-07-28,Asia,Apple Pay
499,1334,Electronics,Tablet,1,1062.63,2024-04-11,Oceania,PayPal
500,3189,Beauty,Perfume,1,128.02,2024-08-05,South America,Credit Card
501,1321,Home & Garden,Lamp,4,65.51,2023-11-01,Asia,Debit Card
502,5501,Beauty,Nail Polish,5,79.36,2024-03-26,South America,Apple Pay
503,9180,Beauty,Nail Polish,5,45.03,2023-04-02,Europe,Credit Card
504,1881,Toys,RC Car,2,145.47,2024-09-25,Oceania,Apple Pay
505,1560,Clothing,Sneakers,5,43.47,2024-02-21,Africa,PayPal
506,4956,Electronics,Laptop,3,341.25,2024-06-16,North America,Credit Card
507,9113,Food,Coffee Beans,1,47.3,2023-01-28,South America,Apple Pay
508,2316,Beauty,Body Lotion,2,61.37,2024-04-02,North America,Debit Card
509,9552,Home & Garden,Lamp,3,216.14,2023-06-22,Asia,PayPal
510,6607,Books,Science Fiction,3,40.36,2023-03-02,Asia,PayPal
511,8364,Sports,Gym Bag,3,275.22,2024-09-04,Europe,PayPal
512,3952,Toys,Board Game,4,31.77,2023-04-29,Oceania,Debit Card
513,9877,Sports,Basketball,4,222.86,2024-08-09,Oceania,Debit Card
514,3070,Beauty,Perfume,1,159.65,2024-03-23,North America,Google Pay
515,2986,Beauty,Moisturizer,1,187.93,2023-04-26,Europe,Debit Card
516,6514,Electronics,Wireless Mouse,3,1506.93,2024-07-15,Europe,Credit Card
517,6989,Books,Science Fiction,4,29.81,2023-09-27,Africa,Apple Pay
518,7607,Sports,Tennis Racket,5,172.87,2024-01-27,Oceania,Debit Card
519,9876,Beauty,Eye Cream,1,76.97,2023-04-18,North America,Debit Card
520,6921,Clothing,Jeans,4,86.95,2023-01-03,North America,Credit Card
521,8916,Home & Garden,Blender,3,191.19,2023-02-08,Oceania,PayPal
522,7070,Food,Dark Chocolate,3,58.16,2024-01-31,Africa,Apple Pay
523,5511,Home & Garden,Vacuum Cleaner,2,321.12,2023-08-31,Europe,Apple Pay
524,1544,Sports,Swimming Goggles,2,356.56,2023-05-31,South America,Credit Card
525,4668,Sports,Dumbbell Set,4,279.42,2023-07-05,South America,Debit Card
526,5305,Books,Biography,4,37.47,2024-07-29,North America,Credit Card
527,2226,Clothing,Jacket,2,271.52,2023-12-29,South America,PayPal
528,5881,Home & Garden,Rug,3,102.93,2023-07-28,Africa,Credit Card
529,9785,Clothing,T-Shirt,5,79.52,2023-05-18,Europe,Debit Card
530,9366,Books,Self-Help,3,30.4,2023-01-17,Europe,Google Pay
531,9629,Clothing,Sneakers,4,111.98,2024-07-29,Europe,Google Pay
532,3528,Books,Mystery,1,30.5,2023-03-10,South America,Debit Card
533,5423,Electronics,Wireless Mouse,5,1876.61,2024-04-27,Asia,Credit Card
534,5186,Sports,Yoga Mat,3,72.96,2023-12-08,Europe,Debit Card
535,8912,Toys,Puzzle,1,87.61,2024-01-30,South America,Google Pay
536,9120,Home & Garden,Coffee Maker,2,144.6,2024-01-09,Europe,Credit Card
537,7354,Electronics,Smartphone,1,1431.81,2024-03-14,North America,Debit Card
538,2700,Sports,Running Shoes,5,231.93,2024-05-19,South America,Debit Card
539,8589,Sports,Tennis Racket,5,366.24,2024-05-28,Asia,Google Pay
540,7522,Books,Poetry,1,23.43,2023-06-15,Europe,Google Pay
541,9499,Toys,Doll,3,87.39,2023-08-28,Oceania,Credit Card
542,3784,Books,Biography,3,22.66,2023-06-01,Africa,PayPal
543,4169,Toys,Board Game,4,84.62,2024-05-06,Europe,Credit Card
544,4118,Beauty,Shampoo,2,159.31,2024-01-28,South America,Apple Pay
545,6784,Clothing,Jacket,3,129.44,2024-03-06,Europe,Debit Card
546,1646,Electronics,Wireless Mouse,3,357.86,2024-03-05,North America,Google Pay
547,4717,Food,Pasta,4,17.85,2023-10-07,Africa,PayPal
548,4511,Food,Olive Oil,4,27.31,2023-06-01,Europe,Credit Card
549,6265,Sports,Gym Bag,1,475.88,2023-10-31,Europe,PayPal
550,6618,Clothing,Shorts,2,61.97,2024-05-08,Asia,Credit Card
551,3383,Books,History,3,46.99,2024-01-25,Africa,Google Pay
552,2398,Food,Green Tea,3,25.35,2024-09-11,North America,PayPal
553,4099,Sports,Swimming Goggles,1,262.89,2023-04-16,North America,Debit Card
554,4371,Electronics,Wireless Mouse,2,1573.04,2024-09-21,Europe,Apple Pay
555,2733,Home & Garden,Toaster,5,31.58,2023-03-18,Africa,Apple Pay
556,7811,Sports,Tennis Racket,1,211.64,2023-06-16,Europe,Apple Pay
557,6877,Beauty,Shampoo,4,81.42,2024-08-14,North America,Google Pay
558,2268,Books,History,5,36.52,2023-08-28,North America,PayPal
559,5401,Home & Garden,Lamp,2,45.94,2024-05-11,Africa,Debit Card
560,9276,Toys,Plush Toy,1,68.95,2024-07-23,Oceania,Google Pay
561,9971,Beauty,Nail Polish,5,158.17,2023-11-14,North America,Debit Card
562,9793,Toys,Doll,1,118.08,2023-04-30,North America,PayPal
563,5602,Toys,Puzzle,5,117.43,2023-10-04,South America,Google Pay
564,7918,Electronics,Headphones,2,1989.43,2023-12-05,Asia,Credit Card
565,6641,Sports,Swimming Goggles,5,45.28,2023-06-01,South America,PayPal
566,8918,Toys,Board Game,2,90.43,2023-01-27,Asia,PayPal
567,1490,Electronics,Camera,2,1822.91,2024-03-28,North America,Credit Card
568,4032,Toys,Educational Game,2,46.14,2023-11-28,Asia,PayPal
569,1294,Clothing,Sneakers,3,240.94,2024-09-21,Asia,PayPal
570,2933,Home & Garden,Curtains,1,300.64,2023-02-20,Africa,Google Pay
571,7776,Sports,Running Shoes,3,411.02,2024-05-04,Europe,Google Pay
572,9370,Home & Garden,Coffee Maker,4,211.66,2023-03-02,North America,Debit Card
573,4254,Food,Granola,4,33.6,2023-11-01,North America,Apple Pay
574,8851,Electronics,Laptop,3,690.37,2023-09-03,South America,Apple Pay
575,4400,Home & Garden,Blender,4,72.25,2024-02-24,Africa,PayPal
576,9073,Clothing,Jeans,4,213.96,2023-03-17,Africa,PayPal
577,6956,Electronics,Camera,1,1510.13,2023-11-10,South America,Google Pay
578,3118,Sports,Gym Bag,1,270.66,2023-10-08,South America,Google Pay
579,3643,Food,Coffee Beans,5,62.29,2023-10-14,North America,PayPal
580,3206,Food,Spice Set,2,67.59,2024-07-22,Africa,Google Pay
581,6409,Home & Garden,Blender,5,292.87,2024-03-14,Oceania,Apple Pay
582,8956,Food,Spice Set,5,44.19,2023-11-15,Oceania,PayPal
583,4025,Sports,Dumbbell Set,1,122.39,2023-10-25,Oceania,Apple Pay
584,8948,Food,Dark Chocolate,5,46.44,2023-07-20,Oceania,Debit Card
585,9614,Beauty,Shampoo,3,119.88,2023-12-22,South America,Google Pay
586,6449,Books,Self-Help,1,43.48,2023-06-04,Oceania,Google Pay
587,9130,Beauty,Eye Cream,4,91.81,2023-07-08,Europe,Apple Pay
588,7769,Beauty,Perfume,2,153.49,2024-03-16,Asia,Apple Pay
589,8981,Books,History,3,17.04,2024-06-25,Europe,Apple Pay
590,6864,Toys,Building Blocks,1,68.05,2024-09-20,Europe,PayPal
591,7858,Home & Garden,Curtains,5,146.25,2024-03-01,Oceania,Apple Pay
592,8011,Electronics,Smart Watch,2,587.44,2024-08-06,Oceania,Google Pay
593,3455,Books,Cookbook,1,40.45,2023-05-19,Europe,Apple Pay
594,1405,Books,Science Fiction,1,48.1,2024-04-05,Europe,Apple Pay
595,1791,Books,History,5,39.78,2024-04-13,Oceania,PayPal
596,1082,Sports,Running Shoes,3,317.44,2024-01-04,Oceania,Google Pay
597,2170,Sports,Bicycle,2,191.23,2024-08-11,North America,Debit Card
598,8638,Electronics,Smart Watch,4,1362.97,2023-10-22,North America,Apple Pay
599,1431,Sports,Running Shoes,5,100.56,2023-10-29,Africa,PayPal
600,3183,Toys,Plush Toy,1,129.4,2023-04-18,Europe,PayPal
601,1640,Electronics,Smart Watch,4,1641.69,2024-01-07,Asia,Apple Pay
602,6802,Food,Coffee Beans,4,19.66,2024-09-01,North America,Debit Card
603,2177,Books,Biography,4,24.29,2023-04-30,Europe,PayPal
604,7141,Toys,Doll,5,130.61,2023-05-12,Europe,Debit Card
605,8121,Electronics,Laptop,4,583.74,2023-06-27,Europe,PayPal
606,2513,Electronics,Monitor,1,523.65,2023-09-30,South America,Credit Card
607,8159,Home & Garden,Rug,5,233.02,2023-02-09,North America,Credit Card
608,6521,Sports,Swimming Goggles,3,130.48,2024-08-16,North America,Apple Pay
609,2239,Home & Garden,Blender,5,326.86,2024-08-23,Africa,Google Pay
610,2905,Books,Poetry,3,42.28,2024-07-07,North America,Google Pay
611,4345,Books,Mystery,3,22.75,2023-02-04,North America,Credit Card
612,6956,Electronics,Smart Watch,2,1577.33,2023-09-12,North America,Google Pay
613,9146,Electronics,Wireless Mouse,4,882.51,2023-04-24,Asia,Apple Pay
614,9296,Books,Mystery,1,12.22,2023-02-19,Oceania,Debit Card
615,4873,Home & Garden,Air Purifier,4,127.2,2024-09-14,Oceania,Credit Card
616,5610,Sports,Basketball,4,199.97,2023-06-08,Asia,Debit Card
617,4280,Home & Garden,Vacuum Cleaner,3,351.71,2023-06-17,Africa,Apple Pay
618,1931,Sports,Dumbbell Set,3,278.78,2023-08-10,Oceania,Google Pay
619,9637,Toys,Puzzle,5,15.44,2024-09-12,Asia,Debit Card
620,8533,Clothing,Sweater,2,82.86,2023-05-09,Africa,Credit Card
621,1753,Clothing,Jeans,4,186.77,2023-06-08,Oceania,Apple Pay
622,3371,Toys,Board Game,5,28.15,2023-02-07,Europe,Apple Pay
623,3894,Books,Science Fiction,3,39.81,2024-01-10,Europe,PayPal
624,8985,Electronics,Wireless Mouse,3,1510.91,2023-10-06,Africa,Credit Card
625,8301,Sports,Yoga Mat,2,163.59,2023-12-02,Asia,Google Pay
626,8339,Toys,Doll,4,122.23,2024-08-16,Asia,Google Pay
627,7865,Electronics,Smart Watch,3,1566.33,2023-07-12,Africa,Credit Card
628,5117,Clothing,Sweater,3,244.82,2023-08-19,Europe,PayPal
629,6320,Clothing,Dress,2,115.54,2024-03-14,Europe,Google Pay
630,2402,Books,Novel,3,38.73,2024-10-01,Africa,Credit Card
631,9878,Clothing,Sweater,3,204.9,2024-09-28,Europe,Credit Card
632,8478,Books,History,5,20.73,2023-08-17,Africa,PayPal
633,3714,Clothing,T-Shirt,1,207.2,2023-10-09,Oceania,Credit Card
634,3533,Clothing,Jeans,5,155.5,2023-12-05,South America,Google Pay
635,2441,Toys,Board Game,2,79.54,2024-03-07,Asia,PayPal
636,4232,Clothing,Jacket,1,294.36,2024-08-07,South America,PayPal
637,4355,Beauty,Perfume,5,192.64,2024-01-03,Oceania,Google Pay
638,5641,Beauty,Perfume,5,194.32,2023-11-26,Oceania,Apple Pay
639,7779,Clothing,Jacket,5,35.31,2023-11-03,North America,Apple Pay
640,5466,Food,Coffee Beans,2,43.14,2023-11-30,South America,Google Pay
641,9775,Sports,Dumbbell Set,4,178.6,2023-10-30,North America,Google Pay
642,5455,Home & Garden,Toaster,3,106.61,2023-06-29,Oceania,Credit Card
643,5905,Sports,Yoga Mat,4,128.0,2023-04-10,North America,Debit Card
644,7656,Books,Self-Help,5,48.57,2024-09-14,Africa,Credit Card
645,1982,Electronics,Laptop,5,1942.83,2023-12-30,Africa,Credit Card
646,3551,Beauty,Eye Cream,3,197.94,2023-02-27,Oceania,Credit Card
647,8809,Food,Green Tea,4,77.56,2024-03-24,Oceania,PayPal
648,2607,Toys,Action Figure,4,64.93,2024-02-10,North America,Google Pay
649,8130,Beauty,Moisturizer,1,54.73,2023-06-29,Europe,PayPal
650,6074,Electronics,Headphones,1,1288.33,2023-09-01,South America,Apple Pay
651,8304,Electronics,Wireless Mouse,3,114.57,2024-07-24,Oceania,Debit Card
652,6719,Sports,Tennis Racket,5,345.32,2023-08-19,North America,Debit Card
653,8081,Toys,RC Car,5,134.83,2023-06-29,Oceania,Credit Card
654,4890,Electronics,Camera,2,874.67,2023-04-03,Asia,Credit Card
655,4150,Books,Science Fiction,3,18.32,2023-09-25,South America,Debit Card
656,7431,Electronics,Laptop,2,1634.36,2024-09-07,South America,Debit Card
657,8784,Electronics,Smart Watch,2,1947.48,2024-07-13,Africa,Apple Pay
658,4154,Electronics,Wireless Mouse,5,694.1,2023-07-28,Europe,Credit Card
659,4708,Books,Science Fiction,5,20.29,2023-08-06,North America,PayPal
660,9249,Books,Cookbook,5,38.03,2023-10-03,Europe,Credit Card
661,2037,Clothing,Sneakers,3,45.2,2024-09-19,North America,Credit Card
662,1383,Beauty,Face Mask,5,20.38,2023-12-14,Oceania,PayPal
663,1136,Clothing,T-Shirt,4,38.22,2024-07-22,Asia,PayPal
664,2209,Books,Biography,5,42.58,2024-07-10,Asia,Apple Pay
665,6367,Clothing,Shorts,4,28.15,2023-12-29,Europe,Debit Card
666,5746,Books,Novel,1,42.67,2023-12-13,Asia,PayPal
667,9313,Electronics,Wireless Mouse,1,993.86,2024-04-28,Africa,Apple Pay
668,7671,Food,Pasta,1,43.48,2023-02-24,Oceania,Debit Card
669,9650,Electronics,Monitor,5,1090.85,2024-04-10,South America,Apple Pay
670,8412,Books,Biography,5,13.08,2023-09-22,Oceania,Debit Card
671,4093,Electronics,Smart Watch,5,903.59,2024-09-11,South America,Google Pay
672,8503,Home & Garden,Lamp,2,212.72,2024-03-23,Asia,Apple Pay
673,4366,Electronics,Camera,5,1068.24,2023-02-07,Oceania,Apple Pay
674,9550,Sports,Dumbbell Set,3,344.3,2023-12-19,South America,Google Pay
675,8972,Food,Organic Honey,5,19.28,2024-09-08,Europe,Google Pay
676,4202,Food,Granola,4,55.97,2023-04-02,Africa,Google Pay
677,9942,Toys,Puzzle,2,39.38,2023-02-06,Africa,Credit Card
678,4957,Electronics,Wireless Mouse,2,1109.91,2023-07-20,North America,Google Pay
679,1105,Food,Green Tea,1,5.32,2023-05-28,Asia,Debit Card
680,2357,Sports,Running Shoes,5,406.76,2023-01-17,South America,Credit Card
681,4972,Food,Granola,1,58.56,2023-10-07,North America,Google Pay
682,6465,Toys,RC Car,1,135.24,2024-01-22,South America,PayPal
683,9198,Electronics,Wireless Mouse,2,1972.62,2024-03-26,Asia,PayPal
684,9898,Electronics,Tablet,2,507.06,2024-06-29,Oceania,Credit Card
